original_image,mask_file,crop_file,x,y,width,height,yolo_confidence,coverage,classifier_confidence,predicted_condition,quality_score,latitude,longitude
1642670793034478.jpg,NONE,crops/1642670793034478_missing_2.png,355,836,128,128,0.9,0.0,0.9887734055519104,missing,0.0,27.674682628258,85.409504791612
1737416363871481.jpg,NONE,crops/1737416363871481_missing_0.png,1110,92,128,128,0.9,0.0,0.990454077720642,missing,0.0,27.677439755636,85.407833696867
1737416363871481.jpg,NONE,crops/1737416363871481_missing_1.png,617,796,128,128,0.9,0.0,0.989329993724823,missing,0.0,27.677439755636,85.407833696867
1737416363871481.jpg,NONE,crops/1737416363871481_missing_2.png,424,531,128,128,0.9,0.0,0.9965481162071228,missing,0.0,27.677439755636,85.407833696867
1744407946483178.jpg,NONE,crops/1744407946483178_missing_0.png,109,967,128,128,0.9,0.0,0.9950379729270936,missing,0.0,27.675994450771,85.408726065693
1744407946483178.jpg,NONE,crops/1744407946483178_missing_1.png,812,740,128,128,0.9,0.0,0.9888926148414612,missing,0.0,27.675994450771,85.408726065693
1744407946483178.jpg,NONE,crops/1744407946483178_missing_2.png,1339,1030,128,128,0.9,0.0,0.9828975796699524,missing,0.0,27.675994450771,85.408726065693
1747500402777430.jpg,NONE,crops/1747500402777430_missing_0.png,70,144,128,128,0.9,0.0,0.9922244548797609,missing,0.0,27.676045464512,85.408696383741
1747500402777430.jpg,NONE,crops/1747500402777430_missing_1.png,1678,525,128,128,0.9,0.0,0.989417850971222,missing,0.0,27.676045464512,85.408696383741
1747500402777430.jpg,NONE,crops/1747500402777430_missing_2.png,1770,1359,128,128,0.9,0.0,0.9901446104049684,missing,0.0,27.676045464512,85.408696383741
1784127765854962.jpg,NONE,crops/1784127765854962_missing_0.png,1048,374,128,128,0.9,0.0,0.99440336227417,missing,0.0,27.67526386779,85.4091601941
1784127765854962.jpg,NONE,crops/1784127765854962_missing_1.png,695,555,128,128,0.9,0.0,0.9957162737846376,missing,0.0,27.67526386779,85.4091601941
1784127765854962.jpg,NONE,crops/1784127765854962_missing_2.png,1147,1092,128,128,0.9,0.0,0.9874605536460876,missing,0.0,27.67526386779,85.4091601941
1787746655288333.jpg,NONE,crops/1787746655288333_missing_0.png,114,1217,128,128,0.9,0.0,0.987984538078308,missing,0.0,27.675898808221,85.408771933935
1787746655288333.jpg,NONE,crops/1787746655288333_missing_1.png,1556,656,128,128,0.9,0.0,0.979573369026184,missing,0.0,27.675898808221,85.408771933935
1787746655288333.jpg,NONE,crops/1787746655288333_missing_2.png,1475,1094,128,128,0.9,0.0,0.9496934413909912,missing,0.0,27.675898808221,85.408771933935
1795304764659609.jpg,NONE,crops/1795304764659609_missing_0.png,755,876,128,128,0.9,0.0,0.9748991131782532,missing,0.0,27.676690591795,85.408314197353
1795304764659609.jpg,NONE,crops/1795304764659609_missing_1.png,1158,1366,128,128,0.9,0.0,0.9796100854873656,missing,0.0,27.676690591795,85.408314197353
1795304764659609.jpg,NONE,crops/1795304764659609_missing_2.png,316,1250,128,128,0.9,0.0,0.9653734564781188,missing,0.0,27.676690591795,85.408314197353
1842143616623841.jpg,NONE,crops/1842143616623841_missing_0.png,36,1298,128,128,0.9,0.0,0.967605471611023,missing,0.0,27.676203720372,85.408605321438
1842143616623841.jpg,NONE,crops/1842143616623841_missing_1.png,722,520,128,128,0.9,0.0,0.992283046245575,missing,0.0,27.676203720372,85.408605321438
1842143616623841.jpg,NONE,crops/1842143616623841_missing_2.png,1414,254,128,128,0.9,0.0,0.9960404634475708,missing,0.0,27.676203720372,85.408605321438
2066255493881687.jpg,NONE,crops/2066255493881687_missing_0.png,598,443,128,128,0.9,0.0,0.9855167269706726,missing,0.0,27.678911896567,85.403467726391
2066255493881687.jpg,NONE,crops/2066255493881687_missing_1.png,1450,536,128,128,0.9,0.0,0.974068522453308,missing,0.0,27.678911896567,85.403467726391
2066255493881687.jpg,NONE,crops/2066255493881687_missing_2.png,739,291,128,128,0.9,0.0,0.9765467643737792,missing,0.0,27.678911896567,85.403467726391
2087552525026812.jpg,NONE,crops/2087552525026812_missing_0.png,1919,252,128,128,0.9,0.0,0.99285089969635,missing,0.0,27.674351629887,85.409649902701
2087552525026812.jpg,NONE,crops/2087552525026812_missing_1.png,1793,844,128,128,0.9,0.0,0.997481644153595,missing,0.0,27.674351629887,85.409649902701
2087552525026812.jpg,NONE,crops/2087552525026812_missing_2.png,857,969,128,128,0.9,0.0,0.9885501265525818,missing,0.0,27.674351629887,85.409649902701
3811530275824306.jpg,NONE,crops/3811530275824306_missing_0.png,758,947,128,128,0.9,0.0,0.989376425743103,missing,0.0,27.678879598193,85.403617969757
3811530275824306.jpg,NONE,crops/3811530275824306_missing_1.png,609,878,128,128,0.9,0.0,0.976715624332428,missing,0.0,27.678879598193,85.403617969757
3811530275824306.jpg,NONE,crops/3811530275824306_missing_2.png,316,109,128,128,0.9,0.0,0.9860553741455078,missing,0.0,27.678879598193,85.403617969757
4068127483423888.jpg,NONE,crops/4068127483423888_missing_0.png,1265,515,128,128,0.9,0.0,0.974700391292572,missing,0.0,27.680117235616,85.398292250238
4068127483423888.jpg,NONE,crops/4068127483423888_missing_1.png,1586,133,128,128,0.9,0.0,0.9954659938812256,missing,0.0,27.680117235616,85.398292250238
4068127483423888.jpg,NONE,crops/4068127483423888_missing_2.png,1219,1134,128,128,0.9,0.0,0.9922699928283693,missing,0.0,27.680117235616,85.398292250238
530409233441180.jpg,NONE,crops/530409233441180_missing_0.png,145,761,128,128,0.9,0.0,0.9945833086967468,missing,0.0,27.674629138235,85.409531542186
530409233441180.jpg,NONE,crops/530409233441180_missing_1.png,1678,878,128,128,0.9,0.0,0.989686906337738,missing,0.0,27.674629138235,85.409531542186
530409233441180.jpg,NONE,crops/530409233441180_missing_2.png,627,883,128,128,0.9,0.0,0.9880091547966005,missing,0.0,27.674629138235,85.409531542186
637806639170306.jpg,NONE,crops/637806639170306_missing_0.png,316,819,128,128,0.9,0.0,0.987260103225708,missing,0.0,27.67132903852,85.420417845541
637806639170306.jpg,NONE,crops/637806639170306_missing_1.png,1132,1223,128,128,0.9,0.0,0.9904590845108032,missing,0.0,27.67132903852,85.420417845541
637806639170306.jpg,NONE,crops/637806639170306_missing_2.png,448,1160,128,128,0.9,0.0,0.989812672138214,missing,0.0,27.67132903852,85.420417845541
660735816641103.jpg,NONE,crops/660735816641103_missing_0.png,922,639,128,128,0.9,0.0,0.9711360335350036,missing,0.0,27.675439170721,85.409063066117
660735816641103.jpg,NONE,crops/660735816641103_missing_1.png,1116,147,128,128,0.9,0.0,0.9939007759094238,missing,0.0,27.675439170721,85.409063066117
660735816641103.jpg,NONE,crops/660735816641103_missing_2.png,140,469,128,128,0.9,0.0,0.994677186012268,missing,0.0,27.675439170721,85.409063066117
691588626876241.jpg,NONE,crops/691588626876241_missing_0.png,93,854,128,128,0.9,0.0,0.974368453025818,missing,0.0,27.671333631918,85.420359149978
691588626876241.jpg,NONE,crops/691588626876241_missing_1.png,987,786,128,128,0.9,0.0,0.970899224281311,missing,0.0,27.671333631918,85.420359149978
691588626876241.jpg,NONE,crops/691588626876241_missing_2.png,172,578,128,128,0.9,0.0,0.9977858066558838,missing,0.0,27.671333631918,85.420359149978
9497332713695456.jpg,NONE,crops/9497332713695456_missing_0.png,372,881,128,128,0.9,0.0,0.993147313594818,missing,0.0,27.671359737213,85.421008617526
9497332713695456.jpg,NONE,crops/9497332713695456_missing_1.png,1859,118,128,128,0.9,0.0,0.9826425313949584,missing,0.0,27.671359737213,85.421008617526
9497332713695456.jpg,NONE,crops/9497332713695456_missing_2.png,1500,1314,128,128,0.9,0.0,0.9882051944732666,missing,0.0,27.671359737213,85.421008617526
9560872854027630.jpg,NONE,crops/9560872854027630_missing_0.png,1118,860,128,128,0.9,0.0,0.9940963983535768,missing,0.0,27.676950868098,85.408144688892
9560872854027630.jpg,NONE,crops/9560872854027630_missing_1.png,1845,1157,128,128,0.9,0.0,0.9703695774078368,missing,0.0,27.676950868098,85.408144688892
9560872854027630.jpg,NONE,crops/9560872854027630_missing_2.png,497,684,128,128,0.9,0.0,0.9858231544494628,missing,0.0,27.676950868098,85.408144688892
9644963745526354.jpg,NONE,crops/9644963745526354_missing_0.png,1267,485,128,128,0.9,0.0,0.9976680874824524,missing,0.0,27.674162018464,85.409759519304
9644963745526354.jpg,NONE,crops/9644963745526354_missing_1.png,769,64,128,128,0.9,0.0,0.9943696856498718,missing,0.0,27.674162018464,85.409759519304
9644963745526354.jpg,NONE,crops/9644963745526354_missing_2.png,1832,1010,128,128,0.9,0.0,0.9865452647209167,missing,0.0,27.674162018464,85.409759519304
996878105349525.jpg,NONE,crops/996878105349525_missing_0.png,1687,1266,128,128,0.9,0.0,0.975507915019989,missing,0.0,27.674528339167,85.409582645599
996878105349525.jpg,NONE,crops/996878105349525_missing_1.png,541,227,128,128,0.9,0.0,0.991715133190155,missing,0.0,27.674528339167,85.409582645599
996878105349525.jpg,NONE,crops/996878105349525_missing_2.png,1190,1273,128,128,0.9,0.0,0.9973067045211792,missing,0.0,27.674528339167,85.409582645599
